Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Flag Description
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","1974","1974","°C","-0.44","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","1975","1975","°C","0.095","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","1976","1976","°C","-1.858","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","1977","1977","°C","0.053","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","1978","1978","°C","0.007","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","1979","1979","°C","1.029","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","1980","1980","°C","-0.38","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","1981","1981","°C","-0.646","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","1982","1982","°C","-0.875","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","1983","1983","°C","0.125","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","1984","1984","°C","-0.102","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","1985","1985","°C","-0.273","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","1986","1986","°C","0.063","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","1987","1987","°C","-0.064","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","1988","1988","°C","-0.529","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","1989","1989","°C","0.175","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","1990","1990","°C","-0.122","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","1991","1991","°C","0.404","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","1992","1992","°C","-0.28","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","1993","1993","°C","-0.07","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","1994","1994","°C","-0.165","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","1995","1995","°C","0.365","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","1996","1996","°C","-0.957","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","1997","1997","°C","-0.516","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","1998","1998","°C","0.685","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","1999","1999","°C","0.067","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","2000","2000","°C","0.37","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","2001","2001","°C","-0.239","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","2002","2002","°C","-0.338","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","2003","2003","°C","1.65","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","2004","2004","°C","0.941","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","2005","2005","°C","0.762","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","2006","2006","°C","-0.041","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","2007","2007","°C","1.208","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","2008","2008","°C","-0.592","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","2009","2009","°C","-1.028","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","2010","2010","°C","1.096","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","2011","2011","°C","0.726","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","2012","2012","°C","-0.011","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","2013","2013","°C","0.587","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","2014","2014","°C","1.317","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","2015","2015","°C","1.975","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","2016","2016","°C","2.064","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","2017","2017","°C","1.26","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","2018","2018","°C","0.696","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","2019","2019","°C","-0.234","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7010","October","2020","2020","°C","0.508","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1961","1961","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1962","1962","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1963","1963","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1964","1964","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1965","1965","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1966","1966","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1967","1967","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1968","1968","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1969","1969","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1970","1970","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1971","1971","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1972","1972","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1973","1973","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1974","1974","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1975","1975","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1976","1976","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1977","1977","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1978","1978","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1979","1979","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1980","1980","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1981","1981","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1982","1982","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1983","1983","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1984","1984","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1985","1985","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1986","1986","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1987","1987","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1988","1988","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1989","1989","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1990","1990","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1991","1991","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1992","1992","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1993","1993","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1994","1994","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1995","1995","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1996","1996","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1997","1997","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1998","1998","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","1999","1999","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","2000","2000","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","2001","2001","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","2002","2002","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","2003","2003","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","2004","2004","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","2005","2005","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","2006","2006","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","2007","2007","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","2008","2008","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","2009","2009","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","2010","2010","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","2011","2011","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","2012","2012","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","2013","2013","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","2014","2014","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","2015","2015","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","2016","2016","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","2017","2017","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","2018","2018","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","2019","2019","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7010","October","2020","2020","°C","0.768","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1961","1961","°C","-0.687","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1962","1962","°C","0.779","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1963","1963","°C","0.143","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1964","1964","°C","0.31","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1965","1965","°C","1.57","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1966","1966","°C","0.731","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1967","1967","°C","0.239","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1968","1968","°C","-0.181","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1969","1969","°C","-0.365","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1970","1970","°C","0.193","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1971","1971","°C","-0.254","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1972","1972","°C","-1.024","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1973","1973","°C","0.183","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1974","1974","°C","-0.021","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1975","1975","°C","-0.416","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1976","1976","°C","-0.852","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1977","1977","°C","-0.136","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1978","1978","°C","0.439","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1979","1979","°C","0.297","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1980","1980","°C","0.612","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1981","1981","°C","1.443","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1982","1982","°C","-0.288","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1983","1983","°C","0.958","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1984","1984","°C","-0.37","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1985","1985","°C","-1.144","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1986","1986","°C","-0.146","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1987","1987","°C","0.977","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1988","1988","°C","0.08","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1989","1989","°C","-0.261","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1990","1990","°C","0.698","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1991","1991","°C","-1.196","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1992","1992","°C","-0.552","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1993","1993","°C","-0.726","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1994","1994","°C","-0.113","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1995","1995","°C","-0.255","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1996","1996","°C","-0.897","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1997","1997","°C","0.18","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1998","1998","°C","1.687","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","1999","1999","°C","2.384","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","2000","2000","°C","-0.97","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","2001","2001","°C","2.267","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","2002","2002","°C","1.2","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","2003","2003","°C","0.571","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","2004","2004","°C","1.437","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","2005","2005","°C","0.791","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","2006","2006","°C","0.499","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","2007","2007","°C","1.71","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","2008","2008","°C","0.69","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","2009","2009","°C","1.387","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","2010","2010","°C","0.784","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","2011","2011","°C","0.126","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","2012","2012","°C","0.42","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","2013","2013","°C","0.129","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","2014","2014","°C","-0.354","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","2015","2015","°C","1.805","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","2016","2016","°C","2.915","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","2017","2017","°C","1.82","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","2018","2018","°C","0.005","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","2019","2019","°C","0.507","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7011","November","2020","2020","°C","2.328","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1961","1961","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1962","1962","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1963","1963","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1964","1964","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1965","1965","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1966","1966","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1967","1967","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1968","1968","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1969","1969","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1970","1970","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1971","1971","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1972","1972","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1973","1973","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1974","1974","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1975","1975","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1976","1976","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1977","1977","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1978","1978","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1979","1979","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1980","1980","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1981","1981","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1982","1982","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1983","1983","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1984","1984","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1985","1985","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1986","1986","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1987","1987","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1988","1988","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1989","1989","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1990","1990","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1991","1991","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1992","1992","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1993","1993","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1994","1994","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1995","1995","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1996","1996","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1997","1997","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1998","1998","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","1999","1999","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","2000","2000","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","2001","2001","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","2002","2002","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","2003","2003","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","2004","2004","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","2005","2005","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","2006","2006","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","2007","2007","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","2008","2008","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","2009","2009","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","2010","2010","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","2011","2011","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","2012","2012","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","2013","2013","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","2014","2014","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","2015","2015","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","2016","2016","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","2017","2017","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","2018","2018","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","2019","2019","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","6078","Standard Deviation","7011","November","2020","2020","°C","0.84","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7012","December","1961","1961","°C","-1.645","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7012","December","1962","1962","°C","0.464","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7012","December","1963","1963","°C","-1.206","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7012","December","1964","1964","°C","-1.336","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7012","December","1965","1965","°C","1.054","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7012","December","1966","1966","°C","-0.287","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7012","December","1967","1967","°C","0.085","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7012","December","1968","1968","°C","-1.706","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7012","December","1969","1969","°C","1.305","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7012","December","1970","1970","°C","0.178","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7012","December","1971","1971","°C","0.693","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7012","December","1972","1972","°C","-0.949","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7012","December","1973","1973","°C","0.725","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7012","December","1974","1974","°C","-0.045","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7012","December","1975","1975","°C","0.085","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7012","December","1976","1976","°C","-0.702","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7012","December","1977","1977","°C","-0.022","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7012","December","1978","1978","°C","-0.55","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7012","December","1979","1979","°C","0.927","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7012","December","1980","1980","°C","-0.017","Fc","Calculated data"
"ET","Temperature change","231","United States of America","7271","Temperature change","7012","December","1981","1981","°C","0.519","Fc","Calculated data"
