Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Flag Description
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7019","Sep–Oct–Nov","2018","2018","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7019","Sep–Oct–Nov","2019","2019","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7019","Sep–Oct–Nov","2020","2020","°C","","NA",""
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","1992","1992","°C","0.369","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","1993","1993","°C","0.96","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","1994","1994","°C","0.584","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","1995","1995","°C","2.113","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","1996","1996","°C","0.818","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","1997","1997","°C","1.285","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","1998","1998","°C","-0.028","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","1999","1999","°C","0.42","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2000","2000","°C","1.327","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2001","2001","°C","0.823","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2002","2002","°C","1.597","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2003","2003","°C","1.002","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2004","2004","°C","1.409","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2005","2005","°C","1.718","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2006","2006","°C","0.57","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2007","2007","°C","2.506","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2008","2008","°C","2.238","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2009","2009","°C","1.202","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2010","2010","°C","0.89","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2011","2011","°C","1.714","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2012","2012","°C","1.941","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2013","2013","°C","1.183","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2014","2014","°C","1.772","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2015","2015","°C","2.259","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2016","2016","°C","2.471","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2017","2017","°C","2.142","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2018","2018","°C","2.058","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2019","2019","°C","2.192","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2020","2020","°C","3.699","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","1992","1992","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","1993","1993","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","1994","1994","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","1995","1995","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","1996","1996","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","1997","1997","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","1998","1998","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","1999","1999","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2000","2000","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2001","2001","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2002","2002","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2003","2003","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2004","2004","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2005","2005","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2006","2006","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2007","2007","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2008","2008","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2009","2009","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2010","2010","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2011","2011","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2012","2012","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2013","2013","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2014","2014","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2015","2015","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2016","2016","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2017","2017","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2018","2018","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2019","2019","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2020","2020","°C","","NA",""
"ET","Temperature change","228","USSR","7271","Temperature change","7001","January","1961","1961","°C","1.3","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7001","January","1962","1962","°C","1.814","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7001","January","1963","1963","°C","-0.257","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7001","January","1964","1964","°C","-1.905","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7001","January","1965","1965","°C","0.643","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7001","January","1966","1966","°C","2.525","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7001","January","1967","1967","°C","-1.112","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7001","January","1968","1968","°C","-0.38","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7001","January","1969","1969","°C","-4.42","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7001","January","1970","1970","°C","-0.163","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7001","January","1971","1971","°C","0.986","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7001","January","1972","1972","°C","-4.163","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7001","January","1973","1973","°C","-1.245","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7001","January","1974","1974","°C","-1.163","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7001","January","1975","1975","°C","2.629","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7001","January","1976","1976","°C","1.493","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7001","January","1977","1977","°C","-2.965","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7001","January","1978","1978","°C","0.339","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7001","January","1979","1979","°C","-0.016","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7001","January","1980","1980","°C","-1.26","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7001","January","1981","1981","°C","2.665","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7001","January","1982","1982","°C","0.634","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7001","January","1983","1983","°C","2.787","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7001","January","1984","1984","°C","2.279","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7001","January","1985","1985","°C","-1.358","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7001","January","1986","1986","°C","2.241","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7001","January","1987","1987","°C","-1.014","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7001","January","1988","1988","°C","1.545","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7001","January","1989","1989","°C","1.755","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7001","January","1990","1990","°C","1.671","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7001","January","1991","1991","°C","1.904","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7001","January","1961","1961","°C","1.901","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7001","January","1962","1962","°C","1.901","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7001","January","1963","1963","°C","1.901","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7001","January","1964","1964","°C","1.901","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7001","January","1965","1965","°C","1.901","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7001","January","1966","1966","°C","1.901","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7001","January","1967","1967","°C","1.901","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7001","January","1968","1968","°C","1.901","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7001","January","1969","1969","°C","1.901","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7001","January","1970","1970","°C","1.901","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7001","January","1971","1971","°C","1.901","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7001","January","1972","1972","°C","1.901","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7001","January","1973","1973","°C","1.901","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7001","January","1974","1974","°C","1.901","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7001","January","1975","1975","°C","1.901","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7001","January","1976","1976","°C","1.901","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7001","January","1977","1977","°C","1.901","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7001","January","1978","1978","°C","1.901","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7001","January","1979","1979","°C","1.901","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7001","January","1980","1980","°C","1.901","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7001","January","1981","1981","°C","1.901","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7001","January","1982","1982","°C","1.901","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7001","January","1983","1983","°C","1.901","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7001","January","1984","1984","°C","1.901","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7001","January","1985","1985","°C","1.901","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7001","January","1986","1986","°C","1.901","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7001","January","1987","1987","°C","1.901","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7001","January","1988","1988","°C","1.901","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7001","January","1989","1989","°C","1.901","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7001","January","1990","1990","°C","1.901","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7001","January","1991","1991","°C","1.901","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7002","February","1961","1961","°C","1.706","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7002","February","1962","1962","°C","1.849","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7002","February","1963","1963","°C","1.573","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7002","February","1964","1964","°C","-1.091","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7002","February","1965","1965","°C","-1.176","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7002","February","1966","1966","°C","2.507","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7002","February","1967","1967","°C","-0.996","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7002","February","1968","1968","°C","0.32","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7002","February","1969","1969","°C","-4.477","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7002","February","1970","1970","°C","1.176","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7002","February","1971","1971","°C","0.62","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7002","February","1972","1972","°C","-2.876","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7002","February","1973","1973","°C","2.735","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7002","February","1974","1974","°C","-0.135","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7002","February","1975","1975","°C","0.685","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7002","February","1976","1976","°C","-3.072","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7002","February","1977","1977","°C","1.168","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7002","February","1978","1978","°C","-0.631","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7002","February","1979","1979","°C","0.879","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7002","February","1980","1980","°C","-0.88","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7002","February","1981","1981","°C","2.255","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7002","February","1982","1982","°C","-0.515","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7002","February","1983","1983","°C","1.849","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7002","February","1984","1984","°C","-2.417","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7002","February","1985","1985","°C","-2.057","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7002","February","1986","1986","°C","-1.171","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7002","February","1987","1987","°C","1.675","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7002","February","1988","1988","°C","0.35","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7002","February","1989","1989","°C","1.973","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7002","February","1990","1990","°C","3.559","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7002","February","1991","1991","°C","-0.322","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7002","February","1961","1961","°C","2.11","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7002","February","1962","1962","°C","2.11","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7002","February","1963","1963","°C","2.11","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7002","February","1964","1964","°C","2.11","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7002","February","1965","1965","°C","2.11","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7002","February","1966","1966","°C","2.11","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7002","February","1967","1967","°C","2.11","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7002","February","1968","1968","°C","2.11","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7002","February","1969","1969","°C","2.11","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7002","February","1970","1970","°C","2.11","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7002","February","1971","1971","°C","2.11","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7002","February","1972","1972","°C","2.11","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7002","February","1973","1973","°C","2.11","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7002","February","1974","1974","°C","2.11","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7002","February","1975","1975","°C","2.11","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7002","February","1976","1976","°C","2.11","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7002","February","1977","1977","°C","2.11","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7002","February","1978","1978","°C","2.11","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7002","February","1979","1979","°C","2.11","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7002","February","1980","1980","°C","2.11","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7002","February","1981","1981","°C","2.11","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7002","February","1982","1982","°C","2.11","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7002","February","1983","1983","°C","2.11","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7002","February","1984","1984","°C","2.11","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7002","February","1985","1985","°C","2.11","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7002","February","1986","1986","°C","2.11","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7002","February","1987","1987","°C","2.11","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7002","February","1988","1988","°C","2.11","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7002","February","1989","1989","°C","2.11","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7002","February","1990","1990","°C","2.11","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7002","February","1991","1991","°C","2.11","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7003","March","1961","1961","°C","1.75","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7003","March","1962","1962","°C","1.427","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7003","March","1963","1963","°C","-1.231","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7003","March","1964","1964","°C","-0.857","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7003","March","1965","1965","°C","0.07","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7003","March","1966","1966","°C","1.757","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7003","March","1967","1967","°C","1.005","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7003","March","1968","1968","°C","1.416","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7003","March","1969","1969","°C","-1.878","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7003","March","1970","1970","°C","0.881","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7003","March","1971","1971","°C","0.645","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7003","March","1972","1972","°C","-0.885","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7003","March","1973","1973","°C","0.659","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7003","March","1974","1974","°C","1.148","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7003","March","1975","1975","°C","1.824","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7003","March","1976","1976","°C","-1.975","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7003","March","1977","1977","°C","2.336","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7003","March","1978","1978","°C","1.456","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7003","March","1979","1979","°C","1.204","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7003","March","1980","1980","°C","-1.661","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7003","March","1981","1981","°C","1.706","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7003","March","1982","1982","°C","0.043","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7003","March","1983","1983","°C","0.853","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7003","March","1984","1984","°C","0.466","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7003","March","1985","1985","°C","-1.878","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7003","March","1986","1986","°C","-0.499","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7003","March","1987","1987","°C","-1.758","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7003","March","1988","1988","°C","0.689","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7003","March","1989","1989","°C","3.181","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7003","March","1990","1990","°C","3.199","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7003","March","1991","1991","°C","0.707","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7003","March","1961","1961","°C","1.436","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7003","March","1962","1962","°C","1.436","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7003","March","1963","1963","°C","1.436","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7003","March","1964","1964","°C","1.436","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7003","March","1965","1965","°C","1.436","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7003","March","1966","1966","°C","1.436","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7003","March","1967","1967","°C","1.436","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7003","March","1968","1968","°C","1.436","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7003","March","1969","1969","°C","1.436","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7003","March","1970","1970","°C","1.436","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7003","March","1971","1971","°C","1.436","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7003","March","1972","1972","°C","1.436","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7003","March","1973","1973","°C","1.436","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7003","March","1974","1974","°C","1.436","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7003","March","1975","1975","°C","1.436","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7003","March","1976","1976","°C","1.436","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7003","March","1977","1977","°C","1.436","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7003","March","1978","1978","°C","1.436","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7003","March","1979","1979","°C","1.436","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7003","March","1980","1980","°C","1.436","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7003","March","1981","1981","°C","1.436","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7003","March","1982","1982","°C","1.436","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7003","March","1983","1983","°C","1.436","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7003","March","1984","1984","°C","1.436","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7003","March","1985","1985","°C","1.436","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7003","March","1986","1986","°C","1.436","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7003","March","1987","1987","°C","1.436","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7003","March","1988","1988","°C","1.436","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7003","March","1989","1989","°C","1.436","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7003","March","1990","1990","°C","1.436","Fc","Calculated data"
"ET","Temperature change","228","USSR","6078","Standard Deviation","7003","March","1991","1991","°C","1.436","Fc","Calculated data"
"ET","Temperature change","228","USSR","7271","Temperature change","7004","April","1961","1961","°C","0.834","Fc","Calculated data"
